Class ID,ID,Confidence LV,x_initial,y_initial,x_final,y_final
car,5123,0.6322,338,125,290,337
car,5046,0.5594,486,109,360,431
car,5124,0.6122,329,127,265,458
car,5093,0.5160,414,113,427,479
car,5103,0.5767,397,113,360,438
car,5125,0.6859,911,338,571,113
car,5143,0.5597,199,141,357,492
car,5160,0.7582,897,370,577,268
car,5085,0.6245,850,324,532,475
car,5135,0.6023,361,123,659,498
car,5153,0.7117,892,336,453,140
car,5142,0.5445,547,256,536,129
car,5170,0.6116,446,145,506,120
car,5163,0.5595,467,112,375,122
car,5138,0.5630,910,333,417,120
car,5169,0.7747,556,259,434,133
car,5148,0.6594,900,306,521,118
car,5157,0.5321,491,110,405,122
car,5161,0.5760,247,133,374,500
car,5168,0.5121,433,106,282,150
car,5199,0.5329,266,130,210,144
car,5172,0.5990,377,121,239,178
car,5158,0.6909,900,367,548,114
car,5152,0.5371,726,297,555,110
car,5192,0.6586,196,164,512,480
car,5165,0.5627,446,113,242,197
car,5197,0.5983,300,139,170,157
car,5171,0.5116,370,124,331,498
car,5188,0.5695,295,131,366,490
car,5209,0.6352,840,322,463,185
car,5179,0.5863,372,121,638,457
car,5210,0.6689,227,199,692,475
car,5217,0.6049,466,181,458,146
car,5180,0.6371,350,126,760,496
car,5203,0.6640,241,176,851,510
car,5202,0.7786,255,147,559,478
car,5219,0.5290,453,139,472,141
car,5200,0.6620,881,300,493,128
car,5201,0.6427,257,157,398,491
car,5198,0.7110,893,371,518,125
car,5194,0.5584,848,339,520,124
car,5206,0.5892,918,315,562,134
car,5230,0.6434,829,298,504,144
car,5227,0.7415,915,333,493,129
car,5248,0.8090,487,138,501,143
car,5254,0.5302,490,125,473,113
car,5247,0.5247,495,111,476,113
car,5205,0.5465,904,342,565,98
car,5246,0.7839,910,339,466,186
car,5256,0.7358,463,115,466,113
car,5255,0.7838,916,345,696,277
car,5251,0.5241,365,122,313,127
car,5249,0.7788,912,341,495,207
car,5242,0.7203,463,141,506,139
car,5237,0.5745,466,114,433,116
car,5233,0.7166,918,316,540,135
car,5231,0.7687,827,343,448,133
car,5229,0.7242,899,364,426,145
car,5225,0.6467,441,114,201,156
car,5222,0.7964,906,335,511,133
car,5215,0.5756,911,343,514,125
road_sign,4528,0.5847,522,86,521,86
road_sign,5281,0.5240,648,45,648,45
road_sign,5279,0.5908,600,38,586,42
car,5270,0.8231,56,115,57,116
car,5269,0.5744,59,137,59,136
road_sign,5260,0.5478,475,33,424,40
road_sign,5262,0.5051,838,34,863,33
road_sign,5265,0.5203,647,39,346,38
car,5271,0.6555,146,124,146,125
car,5285,0.5618,253,158,674,467
car,5306,0.6564,836,291,531,195
car,5295,0.6712,268,136,541,474
car,5311,0.6533,618,257,441,139
car,5308,0.6590,878,358,473,128
car,5305,0.7064,911,338,495,129
car,5298,0.5849,911,340,587,99
car,5324,0.5209,447,116,479,126
car,5340,0.6984,892,367,604,250
car,5307,0.7101,910,338,509,126
car,5299,0.5687,441,113,518,462
car,5317,0.6058,366,127,703,475
car,5326,0.5386,269,130,365,490
car,5350,0.6334,302,141,277,143
car,5312,0.7336,916,340,516,124
car,5322,0.5526,833,323,509,139
car,5316,0.6602,401,122,807,506
car,5342,0.6014,347,129,181,185
car,5332,0.6372,918,312,554,130
car,5346,0.7467,281,139,754,496
car,5310,0.5168,543,209,579,111
car,5348,0.6683,242,147,560,484
car,5333,0.5196,853,355,515,114
car,5325,0.5836,425,114,679,471
car,5352,0.6865,283,135,508,483
car,5367,0.6419,546,132,551,133
car,5351,0.6202,827,288,548,128
car,5319,0.5467,454,150,563,129
car,5347,0.7232,404,122,802,508
car,5370,0.7238,890,366,574,244
car,5349,0.5620,878,320,541,116
car,5353,0.5088,873,360,478,114
car,5358,0.5409,273,131,371,488
car,5388,0.6839,924,322,844,295
car,5377,0.6481,313,134,849,508
car,5383,0.5251,899,338,439,161
car,5403,0.6652,643,271,545,223
car,5379,0.5477,847,358,459,155
car,5386,0.6722,919,312,505,172
car,5343,0.6478,688,280,361,490
car,5404,0.6628,850,357,402,180
car,5371,0.5082,872,322,514,189
car,5401,0.6089,896,365,430,142
car,5381,0.6349,901,339,536,114
car,5376,0.6442,903,364,562,133
car,5373,0.5229,546,257,486,111
car,5391,0.5192,391,120,457,448
car,5385,0.5852,442,115,481,457
car,5384,0.6918,414,117,553,484
car,5392,0.6029,669,270,532,130
car,5389,0.5621,833,305,420,114
car,5418,0.5486,313,131,686,471
car,5442,0.6193,414,114,403,120
car,5416,0.5799,906,342,505,127
car,5433,0.5308,425,120,329,125
car,5407,0.5695,533,216,563,132
car,5429,0.6528,844,349,493,123
car,5459,0.5536,407,154,478,155
car,5447,0.5780,346,130,688,472
car,5460,0.6108,228,149,543,483
car,5458,0.6188,917,343,477,130
car,5474,0.5533,719,262,587,231
car,5469,0.5455,499,119,530,113
car,5432,0.5241,863,302,519,115
car,5439,0.5203,915,300,583,115
car,5431,0.5585,454,108,147,162
car,5426,0.5371,845,325,498,115
car,5410,0.5200,492,126,136,163
car,5441,0.7341,399,122,536,478
car,5455,0.5031,305,139,891,515
car,5477,0.6691,918,341,502,183
car,5456,0.5945,294,138,681,477
car,5463,0.5255,451,153,541,122
car,5467,0.5475,216,131,392,462
car,5461,0.5866,923,313,574,95
car,5464,0.7083,910,343,502,146
car,5485,0.6948,473,140,477,125
car,5486,0.5599,476,110,448,102
car,5476,0.6500,627,258,454,149
car,5493,0.6213,89,252,358,495
car,5482,0.6957,471,195,475,139
car,5500,0.5851,439,107,409,109
car,5434,0.6851,904,364,535,111
car,5475,0.6331,910,338,437,150
car,5503,0.5556,840,293,474,147
car,5492,0.7241,902,372,466,125
car,5481,0.6836,902,365,481,125
car,5511,0.5727,487,154,509,136
car,5509,0.5923,470,129,503,114
car,5496,0.5670,416,119,665,464
car,5487,0.6263,790,338,510,118
car,5489,0.5205,445,165,509,114
car,5510,0.5648,485,125,537,120
car,5501,0.6387,355,124,502,485
car,5491,0.5362,453,152,531,114
car,5508,0.7350,921,314,498,146
car,5505,0.6686,906,340,533,121
car,5499,0.5976,416,114,532,479
car,5527,0.8774,398,175,427,139
car,5473,0.5093,864,331,540,121
car,5516,0.7053,900,372,472,125
car,5521,0.6445,466,109,563,118
car,5520,0.8341,898,340,489,146
car,5519,0.5545,244,134,348,498
car,5466,0.5712,895,373,551,103
car,5538,0.6998,878,359,402,159
car,5534,0.5041,421,108,404,117
car,5537,0.5712,408,117,352,123
car,5541,0.7457,847,347,427,140
car,5542,0.5863,221,153,539,483
car,5547,0.7676,405,174,449,133
car,5524,0.6786,869,363,495,124
car,5543,0.6349,892,299,493,139
car,5552,0.5274,294,119,259,157
car,5536,0.6667,897,336,479,131
car,5551,0.5993,465,129,483,123
car,5513,0.6905,907,376,562,132
car,5546,0.6464,315,131,513,477
car,5517,0.7171,922,338,543,116
car,5563,0.6108,875,361,412,174
car,5564,0.7083,906,314,503,177
car,5408,0.6309,923,316,734,492
car,5570,0.7441,911,307,540,192
car,5539,0.6300,917,313,589,106
car,5497,0.6570,891,336,426,439
car,5545,0.5542,497,113,456,128
car,5565,0.7715,909,344,472,133
car,5549,0.5690,374,118,609,464
car,5589,0.5042,433,115,422,107
car,5532,0.6484,866,353,419,105
car,5577,0.6209,467,110,393,122
car,5575,0.5300,469,111,410,107
car,5533,0.5071,479,111,472,115
car,5578,0.6442,436,119,528,122
car,5571,0.5646,247,133,374,489
car,5561,0.6220,873,362,538,120
car,5550,0.7085,905,335,552,118
car,5555,0.5502,499,146,506,135
car,5585,0.5513,906,310,512,136
car,5587,0.7451,857,353,449,143
car,5604,0.5819,439,136,458,132
car,5602,0.6733,276,147,236,163
car,5518,0.6681,898,281,514,455
car,5610,0.7709,918,341,732,286
car,5584,0.7120,419,121,619,447
car,5540,0.5063,451,143,617,107
car,5528,0.6826,487,111,750,495
car,5588,0.6810,910,339,529,119
car,5576,0.5798,501,174,625,104
car,5574,0.5255,909,344,577,114
car,5591,0.6024,384,124,739,499
car,5605,0.6905,247,139,411,490
car,5616,0.6001,456,150,459,129
car,5598,0.5533,631,288,466,113
car,5606,0.6903,879,330,406,159
car,5557,0.6020,921,311,558,125
car,5603,0.7455,924,324,560,129
car,5619,0.8067,905,330,468,142
car,5593,0.6299,918,345,510,121
car,5612,0.7004,901,368,489,118
car,5590,0.5652,423,114,545,480
car,5626,0.5175,201,143,399,433
car,5618,0.6770,888,333,470,119
car,5621,0.6268,880,279,498,117
car,5594,0.6229,862,366,461,157
car,5646,0.7615,98,253,333,488
car,5609,0.6504,680,273,514,118
car,5600,0.6647,870,360,515,115
car,5655,0.5461,260,138,248,134
car,5627,0.5350,898,316,554,132
car,5634,0.5867,890,295,571,122
car,5660,0.7000,858,295,552,199
car,5662,0.6277,347,122,255,143
car,5665,0.7510,920,314,499,177
car,5661,0.6726,196,163,534,483
car,5648,0.6242,884,306,537,134
car,5641,0.5013,396,116,394,468
car,5666,0.7392,534,178,506,140
car,5682,0.6243,915,341,779,303
car,5659,0.7746,904,341,523,128
car,5650,0.5230,362,122,481,462
car,5658,0.7006,351,125,563,486
car,5657,0.5760,229,129,353,499
car,5681,0.5553,517,124,532,124
car,5649,0.6135,910,342,547,126
car,5654,0.6994,911,309,543,126
car,5674,0.5355,374,126,734,494
car,5669,0.5308,432,115,150,313
car,5664,0.5155,847,358,538,111
car,5656,0.6973,906,337,570,111
car,5680,0.6649,913,328,464,114
car,5668,0.6508,525,159,587,110
car,5633,0.5661,911,343,577,114
car,5688,0.5988,234,134,362,493
car,5679,0.5160,845,355,419,120
car,5692,0.7347,859,361,453,131
car,5620,0.5721,880,352,543,122
car,5724,0.6291,860,299,819,287
car,5721,0.5611,475,113,452,116
car,5709,0.6253,662,294,444,135
car,5720,0.6340,463,182,511,200
car,5714,0.6141,245,142,542,484
car,5701,0.5487,424,141,523,120
car,5705,0.5382,467,141,528,120
car,5704,0.6947,894,329,513,117
car,5717,0.6923,907,300,456,134
car,5728,0.7100,603,279,461,131
car,5735,0.6551,227,136,381,486
car,5710,0.5167,422,116,846,508
car,5762,0.5836,447,153,471,164
car,5765,0.6267,244,135,225,149
car,5727,0.7626,482,120,797,506
car,5743,0.5449,346,127,537,483
car,5767,0.6099,878,295,824,278
car,5752,0.6925,906,342,490,125
car,5754,0.6075,896,322,563,129
car,5757,0.6349,229,135,392,489
car,5696,0.6861,477,190,881,495
car,5689,0.5106,884,331,407,112
car,5746,0.6374,887,340,497,115
car,5758,0.7128,344,124,543,479
car,5763,0.5375,922,318,478,132
car,5759,0.5680,405,121,855,508
car,5776,0.6067,882,333,458,169
car,5741,0.5866,863,333,536,117
car,5779,0.6803,518,216,476,127
car,5772,0.5640,340,128,532,489
car,5786,0.6491,461,141,494,118
car,5775,0.6400,849,355,509,129
car,5770,0.6425,781,269,562,134
car,5780,0.7136,913,342,511,126
car,5778,0.5262,373,120,540,488
car,5766,0.6084,941,311,534,118
car,5817,0.7357,512,234,454,205
car,5806,0.6690,426,103,397,115
car,5819,0.5051,420,110,407,114
car,5730,0.5411,912,341,581,112
car,5755,0.5292,433,108,337,497
car,5803,0.6637,842,325,530,110
car,5820,0.7339,895,331,446,159
car,5814,0.5293,378,124,195,169
car,5810,0.7953,904,370,487,131
car,5788,0.6900,891,374,496,126
car,5813,0.7146,894,335,427,150
car,5842,0.7093,894,336,686,275
car,5841,0.5582,89,227,306,413
car,5823,0.6272,213,142,521,437
car,5805,0.6180,383,114,695,455
car,5833,0.7158,906,315,511,137
car,5843,0.6333,172,217,532,486
car,5850,0.6443,118,280,371,486
car,5812,0.7533,908,307,493,131
car,5837,0.5866,623,257,514,127
car,5790,0.6239,455,115,712,486
car,5835,0.6339,725,288,458,146
car,5853,0.7235,847,357,422,146
car,5854,0.5260,455,151,446,131
car,5830,0.6802,332,121,374,491
car,5851,0.6541,824,317,475,126
car,5857,0.6926,207,135,497,488
car,5829,0.5040,461,144,525,121
car,5845,0.7384,904,372,516,118
car,5831,0.5107,527,120,599,113
car,5824,0.5337,897,369,541,123
car,5808,0.6231,885,331,383,119
car,5860,0.5188,876,301,541,111
car,5872,0.6352,911,330,447,164
car,5826,0.6427,883,332,560,134
car,5838,0.5730,850,324,415,97
car,5868,0.5455,905,363,511,117
car,5807,0.6144,810,342,575,113
car,5898,0.5327,536,114,533,116
car,5876,0.6316,338,125,290,337
car,5816,0.5730,427,100,360,431
car,5846,0.5161,414,113,427,479
car,5877,0.6127,329,127,265,458
car,5856,0.5769,397,113,360,438
car,5878,0.6860,911,338,571,113
car,5896,0.5601,199,141,357,492
car,5913,0.7582,897,370,577,268
car,5866,0.6108,428,113,532,475
car,5888,0.6023,361,123,659,498
car,5906,0.7117,892,336,453,140
car,5895,0.5454,547,256,536,129
car,5923,0.6116,446,145,506,120
car,5916,0.5618,467,112,375,122
car,5901,0.6586,900,306,521,118
car,5891,0.5621,910,333,417,120
car,5922,0.7738,556,259,434,133
car,5910,0.5321,491,110,405,122
car,5914,0.5760,247,133,374,500
car,5921,0.5126,433,106,282,150
car,5952,0.5329,266,130,210,144
car,5925,0.5974,377,121,239,178
car,5911,0.6914,900,367,548,114
car,5905,0.5366,726,297,555,110
car,5945,0.6580,196,164,512,480
car,5918,0.5629,446,113,242,197
car,5950,0.5961,300,139,170,157
car,5924,0.5120,370,124,331,498
car,5941,0.5695,295,131,366,490
car,5962,0.6352,840,322,463,185
car,5932,0.5860,372,121,638,457
car,5963,0.6689,227,199,692,475
car,5970,0.6049,466,181,458,146
car,5933,0.6371,350,126,760,496
car,5956,0.6643,241,176,851,510
car,5955,0.7789,255,147,559,478
car,5972,0.5290,453,139,472,141
car,5953,0.6630,881,300,493,128
car,5954,0.6427,257,157,398,491
car,5951,0.7105,893,371,518,125
car,5947,0.5590,848,339,520,124
car,5959,0.5892,918,315,562,134
car,5983,0.6434,829,298,504,144
car,5980,0.7415,915,333,493,129
car,6001,0.8090,487,138,501,143
car,6007,0.5302,490,125,473,113
car,6000,0.5247,495,111,476,113
car,5958,0.5452,881,335,565,98
car,5999,0.7839,910,339,466,186
