ID,Type of Object,Max Confidence,Avg Confidence,On-screen Duration
615,car,0.97328,0.870141,2.21572
634,car,0.865823,0.816882,0.426793
637,car,0.920526,0.904652,0.17461
605,car,0.956101,0.828587,3.36409
642,car,0.792939,0.734562,0.0897015
640,car,0.850077,0.805289,0.498883
619,car,0.972686,0.873984,2.86855
618,car,0.933139,0.808299,2.99428
631,car,0.944347,0.849867,2.12001
623,car,0.966209,0.875545,3.26604
626,car,0.9677,0.861342,3.23641
635,car,0.919642,0.785452,2.17094
627,car,0.96083,0.878311,3.29625
647,car,0.835543,0.824685,0.0293893
646,car,0.89929,0.768861,0.48809
645,car,0.901714,0.780747,0.514435
644,car,0.942745,0.879747,0.840718
643,car,0.892846,0.814312,0.909961
641,car,0.976412,0.902641,1.5
638,car,0.965313,0.929754,1.712
636,car,0.967178,0.893028,2.16276
633,car,0.956915,0.876584,2.4959
632,car,0.955848,0.839495,2.5212
624,car,0.96826,0.907075,3.47962
622,car,0.968991,0.882233,3.71073
616,car,0.97096,0.891183,4.08493
602,car,0.972244,0.927954,5.10495
601,car,0.960773,0.815991,5.11879
598,car,0.910773,0.780677,5.16206
639,car,0.96066,0.893361,1.59593
580,car,0.925231,0.699358,9.51831
572,car,0.958977,0.789705,9.91341
606,car,0.972365,0.871054,4.98177
648,car,0.879035,0.746513,0.459791
650,car,0.8376,0.611293,0.909021
663,car,0.263643,0.230494,0.384623
655,car,0.523271,0.363016,0.94417
651,car,0.941186,0.810521,2.13773
654,car,0.943951,0.798192,2.25647
668,car,0.425357,0.362564,0.292685
652,car,0.94315,0.795689,2.97138
658,car,0.941351,0.782923,2.78235
656,car,0.960886,0.763634,3.23347
660,car,0.937769,0.770343,3.1
666,car,0.933794,0.786492,2.30024
662,car,0.919308,0.747884,3.22691
659,car,0.330967,0.250375,3.66567
665,car,0.932857,0.793882,2.86889
664,car,0.945289,0.742013,3.57487
667,car,0.957163,0.794976,2.56217
681,car,0.66365,0.399205,0.134194
678,car,0.881257,0.597895,0.346472
688,car,0.87759,0.729169,0.0981149
670,car,0.958079,0.807551,2.09383
690,car,0.654868,0.583775,0.12085
693,car,0.757629,0.632868,0.13977
695,car,0.761746,0.633649,0.201134
685,car,0.946445,0.811266,0.766941
671,car,0.965212,0.800749,2.51486
669,car,0.937241,0.788113,3.24339
680,car,0.901047,0.70693,1.17817
698,car,0.783145,0.664848,0.15601
694,car,0.925748,0.772927,0.853803
689,car,0.964549,0.817485,1.16857
691,car,0.909296,0.781506,1.37851
674,car,0.962489,0.791532,2.95579
677,car,0.971794,0.830893,2.4553
701,car,0.971876,0.907565,0.88754
675,car,0.95236,0.819337,2.87101
673,car,0.935721,0.761433,3.51221
676,car,0.942664,0.827665,2.91307
711,car,0.805955,0.782343,0.0334475
706,car,0.856475,0.758713,0.679589
649,person,0.887116,0.518931,8.22027
672,car,0.953906,0.757835,3.9372
684,car,0.883439,0.649397,2.41343
657,person,0.860159,0.610431,7.07893
710,car,0.948542,0.917499,0.454314
702,car,0.767966,0.701155,1.37799
692,car,0.964958,0.855011,2.32103
709,car,0.967083,0.907511,1.10255
696,car,0.97328,0.870141,2.20084
715,car,0.865823,0.816882,0.402837
718,car,0.920526,0.904652,0.160016
686,car,0.956101,0.828587,3.3634
723,car,0.792939,0.734562,0.0896544
721,car,0.850077,0.805289,0.494703
700,car,0.972686,0.873984,2.85303
699,car,0.933139,0.808299,2.98316
712,car,0.944347,0.849867,2.13283
704,car,0.966209,0.875545,3.26512
707,car,0.9677,0.861342,3.25331
716,car,0.919642,0.785452,2.16428
708,car,0.96083,0.878311,3.28698
728,car,0.835543,0.824685,0.0151297
727,car,0.89929,0.768861,0.482798
726,car,0.901714,0.780747,0.503587
725,car,0.942745,0.879747,0.825948
724,car,0.892846,0.814312,0.910516
722,car,0.976412,0.902641,1.48101
719,car,0.965313,0.929754,1.702
717,car,0.967178,0.893028,2.16917
714,car,0.956915,0.876584,2.48539
713,car,0.955848,0.839495,2.52017
705,car,0.96826,0.907075,3.4692
703,car,0.968991,0.882233,3.69833
697,car,0.97096,0.891183,4.0727
683,car,0.972244,0.927954,5.0895
682,car,0.960773,0.815991,5.10164
679,car,0.910773,0.780677,5.14741
720,car,0.96066,0.893361,1.58259
661,car,0.925231,0.699358,9.38326
653,car,0.958977,0.789705,9.7896
687,car,0.972365,0.871054,4.97713
729,car,0.879035,0.746513,0.458415
731,car,0.8376,0.611293,0.930505
736,car,0.523271,0.363016,0.965782
744,car,0.263643,0.230494,0.376735
732,car,0.941186,0.810521,2.15867
735,car,0.943951,0.798192,2.272
749,car,0.425357,0.362564,0.294218
733,car,0.94315,0.795689,2.97656
739,car,0.941351,0.782923,2.80525
741,car,0.937769,0.770343,3.14242
737,car,0.960886,0.763634,3.25863
747,car,0.933794,0.786492,2.2733
743,car,0.919308,0.747884,3.22715
740,car,0.330967,0.250375,3.70169
746,car,0.932857,0.793882,2.83889
745,car,0.945289,0.742013,3.56177
748,car,0.957163,0.794976,2.5497
762,car,0.66365,0.399205,0.120129
759,car,0.881257,0.597895,0.318606
769,car,0.87759,0.729169,0.0807981
751,car,0.958079,0.807551,2.09929
771,car,0.654868,0.583775,0.111751
774,car,0.757629,0.632868,0.121357
776,car,0.761746,0.633649,0.207005
766,car,0.946445,0.811266,0.779609
752,car,0.965212,0.800749,2.50481
750,car,0.937241,0.788113,3.23694
761,car,0.901047,0.70693,1.17191
779,car,0.783145,0.664848,0.152006
775,car,0.925748,0.772927,0.865382
770,car,0.964549,0.817485,1.17004
772,car,0.909296,0.781506,1.37804
755,car,0.962489,0.791532,2.97423
782,car,0.971876,0.907565,0.865029
758,car,0.971794,0.830893,2.44575
756,car,0.95236,0.819337,2.85548
754,car,0.935721,0.761433,3.51844
757,car,0.942664,0.827665,2.90112
792,car,0.805955,0.782343,0.0139906
787,car,0.856475,0.758713,0.662913
730,person,0.887116,0.518931,8.23164
753,car,0.953906,0.757835,3.94554
765,car,0.883439,0.649397,2.43062
738,person,0.860159,0.610431,7.11037
791,car,0.948542,0.917499,0.461539
783,car,0.767966,0.701155,1.35102
773,car,0.964958,0.855011,2.30143
790,car,0.967083,0.907511,1.0855
777,car,0.97328,0.870141,2.24359
799,car,0.920526,0.904652,0.172521
796,car,0.865823,0.816882,0.430076
767,car,0.956101,0.828587,3.35976
804,car,0.792939,0.734562,0.0825384
802,car,0.850077,0.805289,0.49777
781,car,0.972686,0.873984,2.85082
780,car,0.933139,0.808299,2.99504
793,car,0.944347,0.849867,2.11419
785,car,0.966209,0.875545,3.26666
788,car,0.9677,0.861342,3.24922
797,car,0.919642,0.785452,2.1742
789,car,0.96083,0.878311,3.29532
809,car,0.835543,0.824685,0.0151366
808,car,0.89929,0.768861,0.495755
807,car,0.901714,0.780747,0.515057
806,car,0.942745,0.879747,0.843242
805,car,0.892846,0.814312,0.922671
803,car,0.976412,0.902641,1.49215
800,car,0.965313,0.929754,1.71367
798,car,0.967178,0.893028,2.17689
795,car,0.956915,0.876584,2.50027
794,car,0.955848,0.839495,2.52581
786,car,0.96826,0.907075,3.46592
784,car,0.968991,0.882233,3.69689
778,car,0.97096,0.891183,4.07615
764,car,0.972244,0.927954,5.08788
763,car,0.960773,0.815991,5.10597
760,car,0.910773,0.780677,5.16119
801,car,0.96066,0.893361,1.57919
742,car,0.925231,0.699358,9.40979
734,car,0.958977,0.789705,9.80263
768,car,0.972365,0.871054,4.97835
810,car,0.879035,0.746513,0.467123
812,car,0.8376,0.611293,0.90945
817,car,0.523271,0.363016,0.944415
825,car,0.263643,0.230494,0.380628
813,car,0.941186,0.810521,2.13957
816,car,0.943951,0.798192,2.26288
830,car,0.425357,0.362564,0.302993
814,car,0.94315,0.795689,2.96527
820,car,0.941351,0.782923,2.77941
822,car,0.937769,0.770343,3.11098
818,car,0.960886,0.763634,3.23492
828,car,0.933794,0.786492,2.28792
824,car,0.919308,0.747884,3.21992
821,car,0.330967,0.250375,3.67766
826,car,0.945289,0.742013,3.55324
827,car,0.932857,0.793882,2.86887
829,car,0.957163,0.794976,2.56929
843,car,0.66365,0.399205,0.122821
840,car,0.881257,0.597895,0.328463
850,car,0.87759,0.729169,0.078871
832,car,0.958079,0.807551,2.09292
852,car,0.654868,0.583775,0.104987
855,car,0.757629,0.632868,0.120217
857,car,0.761746,0.633649,0.183669
847,car,0.946445,0.811266,0.774488
833,car,0.965212,0.800749,2.49131
831,car,0.937241,0.788113,3.23998
842,car,0.901047,0.70693,1.16026
860,car,0.783145,0.664848,0.166915
856,car,0.925748,0.772927,0.855872
851,car,0.964549,0.817485,1.16924
853,car,0.909296,0.781506,1.37478
836,car,0.962489,0.791532,2.96997
839,car,0.971794,0.830893,2.44893
863,car,0.971876,0.907565,0.872073
837,car,0.95236,0.819337,2.86888
835,car,0.935721,0.761433,3.52499
838,car,0.942664,0.827665,2.90455
873,car,0.805955,0.782343,0.0087161
868,car,0.856475,0.758713,0.660842
811,person,0.887116,0.518931,8.24646
834,car,0.953906,0.757835,3.95126
846,car,0.883439,0.649397,2.41902
872,car,0.948542,0.917499,0.457445
819,person,0.860159,0.610431,7.10627
864,car,0.767966,0.701155,1.35171
854,car,0.964958,0.855011,2.29546
871,car,0.967083,0.907511,1.06504
858,car,0.97328,0.870141,2.21929
880,car,0.920526,0.904652,0.179844
877,car,0.865823,0.816882,0.421552
848,car,0.956101,0.828587,3.35858
885,car,0.792939,0.734562,0.0808613
883,car,0.850077,0.805289,0.50118
862,car,0.972686,0.873984,2.85768
861,car,0.933139,0.808299,2.99253
874,car,0.944347,0.849867,2.12984
866,car,0.966209,0.875545,3.275
869,car,0.9677,0.861342,3.23473
878,car,0.919642,0.785452,2.16987
870,car,0.96083,0.878311,3.27961
890,car,0.835543,0.824685,0.0131223
889,car,0.89929,0.768861,0.484563
888,car,0.901714,0.780747,0.507023
887,car,0.942745,0.879747,0.830075
886,car,0.892846,0.814312,0.898366
884,car,0.976412,0.902641,1.48097
881,car,0.965313,0.929754,1.70473
879,car,0.967178,0.893028,2.1717
876,car,0.956915,0.876584,2.48022
875,car,0.955848,0.839495,2.51717
867,car,0.96826,0.907075,3.45825
865,car,0.968991,0.882233,3.6838
859,car,0.97096,0.891183,4.06712
845,car,0.972244,0.927954,5.05041
844,car,0.960773,0.815991,5.08183
841,car,0.910773,0.780677,5.1387
882,car,0.96066,0.893361,1.57239
823,car,0.925231,0.699358,9.3869
815,car,0.958977,0.789705,9.77527
849,car,0.972365,0.871054,4.99251
891,car,0.879035,0.746513,0.45143
893,car,0.8376,0.611293,0.919607
906,car,0.263643,0.230494,0.37793
898,car,0.523271,0.363016,0.955722
894,car,0.941186,0.810521,2.14148
897,car,0.943951,0.798192,2.25157
911,car,0.425357,0.362564,0.306077
895,car,0.94315,0.795689,2.98129
901,car,0.941351,0.782923,2.76845
899,car,0.960886,0.763634,3.23952
903,car,0.937769,0.770343,3.1166
909,car,0.933794,0.786492,2.29989
905,car,0.919308,0.747884,3.23726
902,car,0.330967,0.250375,3.66391
907,car,0.945289,0.742013,3.56487
908,car,0.932857,0.793882,2.87198
910,car,0.957163,0.794976,2.55658
924,car,0.66365,0.399205,0.128845
921,car,0.881257,0.597895,0.333944
931,car,0.87759,0.729169,0.10196
913,car,0.958079,0.807551,2.09726
933,car,0.654868,0.583775,0.122087
936,car,0.757629,0.632868,0.138594
938,car,0.761746,0.633649,0.185709
928,car,0.946445,0.811266,0.764725
914,car,0.965212,0.800749,2.51905
912,car,0.937241,0.788113,3.26113
923,car,0.901047,0.70693,1.1841
941,car,0.783145,0.664848,0.171573
937,car,0.925748,0.772927,0.855135
932,car,0.964549,0.817485,1.15314
934,car,0.909296,0.781506,1.37795
917,car,0.962489,0.791532,2.94605
920,car,0.971794,0.830893,2.46687
944,car,0.971876,0.907565,0.897865
918,car,0.95236,0.819337,2.89058
916,car,0.935721,0.761433,3.53099
919,car,0.942664,0.827665,2.91689
954,car,0.805955,0.782343,0.00840268
949,car,0.856475,0.758713,0.663589
892,person,0.887116,0.518931,8.24101
915,car,0.953906,0.757835,3.93883
927,car,0.883439,0.649397,2.41043
900,person,0.860159,0.610431,7.07508
953,car,0.948542,0.917499,0.449222
945,car,0.767966,0.701155,1.35533
935,car,0.964958,0.855011,2.31519
952,car,0.967083,0.907511,1.09834
939,car,0.97328,0.870141,2.21504
958,car,0.865823,0.816882,0.406602
961,car,0.920526,0.904652,0.185936
929,car,0.956101,0.828587,3.35013
966,car,0.792939,0.734562,0.0794404
964,car,0.850077,0.805289,0.494605
943,car,0.972686,0.873984,2.8476
942,car,0.933139,0.808299,2.97425
955,car,0.944347,0.849867,2.12784
947,car,0.966209,0.875545,3.27293
950,car,0.9677,0.861342,3.24419
959,car,0.919642,0.785452,2.17914
951,car,0.96083,0.878311,3.29459
971,car,0.835543,0.824685,0.0176584
970,car,0.89929,0.768861,0.493564
969,car,0.901714,0.780747,0.499706
968,car,0.942745,0.879747,0.826561
967,car,0.892846,0.814312,0.914174
965,car,0.976412,0.902641,1.48231
962,car,0.965313,0.929754,1.71386
960,car,0.967178,0.893028,2.16164
957,car,0.956915,0.876584,2.48141
956,car,0.955848,0.839495,2.5275
948,car,0.96826,0.907075,3.47498
946,car,0.968991,0.882233,3.68538
940,car,0.97096,0.891183,4.06437
926,car,0.972244,0.927954,5.06884
925,car,0.960773,0.815991,5.10231
922,car,0.910773,0.780677,5.14867
963,car,0.96066,0.893361,1.58407
904,car,0.925231,0.699358,9.38556
896,car,0.958977,0.789705,9.79119
930,car,0.972365,0.871054,4.98359
972,car,0.879035,0.746513,0.470713
974,car,0.8376,0.611293,0.899437
979,car,0.523271,0.363016,0.934662
987,car,0.263643,0.230494,0.399013
975,car,0.941186,0.810521,2.14699
978,car,0.943951,0.798192,2.25279
992,car,0.425357,0.362564,0.308018
976,car,0.94315,0.795689,2.98
982,car,0.941351,0.782923,2.78207
980,car,0.960886,0.763634,3.2222
984,car,0.937769,0.770343,3.11641
990,car,0.933794,0.786492,2.28395
986,car,0.919308,0.747884,3.22893
983,car,0.330967,0.250375,3.6774
988,car,0.945289,0.742013,3.56429
989,car,0.932857,0.793882,2.85453
991,car,0.957163,0.794976,2.55339
1005,car,0.66365,0.399205,0.12465
1002,car,0.881257,0.597895,0.348381
1012,car,0.87759,0.729169,0.150268
994,car,0.958079,0.807551,2.18854
1014,car,0.654868,0.583775,0.119453
1017,car,0.757629,0.632868,0.124443
1019,car,0.761746,0.633649,0.174182
1009,car,0.946445,0.811266,0.885553
995,car,0.965212,0.800749,2.61413
993,car,0.937241,0.788113,3.34887
1004,car,0.901047,0.70693,1.28809
1022,car,0.783145,0.664848,0.161606
1018,car,0.925748,0.772927,0.848278
1013,car,0.964549,0.817485,1.16796
1015,car,0.909296,0.781506,1.37589
998,car,0.962489,0.791532,3.05541
1001,car,0.971794,0.830893,2.56492
1025,car,0.971876,0.907565,0.880215
999,car,0.95236,0.819337,2.9747
997,car,0.935721,0.761433,3.61769
1000,car,0.942664,0.827665,3.04364
1035,car,0.805955,0.782343,0.0243257
1030,car,0.856475,0.758713,0.654002
973,person,0.887116,0.518931,8.31386
996,car,0.953906,0.757835,4.04374
1008,car,0.883439,0.649397,2.52698
1034,car,0.948542,0.917499,0.46357
981,person,0.860159,0.610431,7.20031
1026,car,0.767966,0.701155,1.3587
1016,car,0.964958,0.855011,2.29181
1033,car,0.967083,0.907511,1.07374
1020,car,0.97328,0.870141,2.24045
1042,car,0.920526,0.904652,0.16905
1039,car,0.865823,0.816882,0.410354
1010,car,0.956101,0.828587,3.47004
1047,car,0.792939,0.734562,0.0915304
1045,car,0.850077,0.805289,0.488442
1024,car,0.972686,0.873984,2.86289
1023,car,0.933139,0.808299,2.99038
1036,car,0.944347,0.849867,2.13024
1028,car,0.966209,0.875545,3.26476
1031,car,0.9677,0.861342,3.23927
1040,car,0.919642,0.785452,2.17774
1032,car,0.96083,0.878311,3.29713
1052,car,0.835543,0.824685,0.00865802
1051,car,0.89929,0.768861,0.498153
1050,car,0.901714,0.780747,0.507971
1049,car,0.942745,0.879747,0.831751
1048,car,0.892846,0.814312,0.918144
1046,car,0.976412,0.902641,1.49275
1043,car,0.965313,0.929754,1.71675
1041,car,0.967178,0.893028,2.16361
1038,car,0.956915,0.876584,2.48498
1037,car,0.955848,0.839495,2.53059
1029,car,0.96826,0.907075,3.47681
1027,car,0.968991,0.882233,3.69093
1021,car,0.97096,0.891183,4.06026
1007,car,0.972244,0.927954,5.20123
1006,car,0.960773,0.815991,5.21885
1003,car,0.910773,0.780677,5.2712
1044,car,0.96066,0.893361,1.59196
985,car,0.925231,0.699358,9.51248
977,car,0.958977,0.789705,9.90308
1011,car,0.972365,0.871054,5.03542
1053,car,0.879035,0.746513,0.466925
1055,car,0.8376,0.611293,0.911635
1068,car,0.263643,0.230494,0.375276
1060,car,0.523271,0.363016,0.943455
1056,car,0.941186,0.810521,2.14499
1059,car,0.943951,0.798192,2.26566
1073,car,0.425357,0.362564,0.306035
1057,car,0.94315,0.795689,2.97779
1063,car,0.941351,0.782923,2.76452
1061,car,0.960886,0.763634,3.23846
1065,car,0.937769,0.770343,3.13183
1071,car,0.933794,0.786492,2.28985
1067,car,0.919308,0.747884,3.21037
1064,car,0.330967,0.250375,3.67901
1069,car,0.945289,0.742013,3.58317
1070,car,0.932857,0.793882,2.88294
1072,car,0.957163,0.794976,2.58139
1086,car,0.66365,0.399205,0.113168
1083,car,0.881257,0.597895,0.362336
1093,car,0.87759,0.729169,0.0850272
1075,car,0.958079,0.807551,2.13436
1095,car,0.654868,0.583775,0.12058
1098,car,0.757629,0.632868,0.131419
1100,car,0.761746,0.633649,0.221
1090,car,0.946445,0.811266,0.774195
1076,car,0.965212,0.800749,2.5662
1074,car,0.937241,0.788113,3.27885
1085,car,0.901047,0.70693,1.19354
1103,car,0.783145,0.664848,0.146794
1099,car,0.925748,0.772927,0.842643
1094,car,0.964549,0.817485,1.1691
1096,car,0.909296,0.781506,1.38683
1079,car,0.962489,0.791532,2.98474
1106,car,0.971876,0.907565,0.8659
1082,car,0.971794,0.830893,2.47701
1080,car,0.95236,0.819337,2.88818
1078,car,0.935721,0.761433,3.55563
1081,car,0.942664,0.827665,2.93282
1116,car,0.805955,0.782343,0.0253742
1111,car,0.856475,0.758713,0.644105
1054,person,0.887116,0.518931,8.26146
1077,car,0.953906,0.757835,3.98251
1089,car,0.883439,0.649397,2.42903
1062,person,0.860159,0.610431,7.11807
1115,car,0.948542,0.917499,0.437161
1107,car,0.767966,0.701155,1.36451
1097,car,0.964958,0.855011,2.30358
1114,car,0.967083,0.907511,1.09597
1101,car,0.97328,0.870141,2.22189
1120,car,0.865823,0.816882,0.415106
1123,car,0.920526,0.904652,0.161953
1091,car,0.956101,0.828587,3.35995
1128,car,0.792939,0.734562,0.0953087
1126,car,0.850077,0.805289,0.486675
1105,car,0.972686,0.873984,2.88836
1104,car,0.933139,0.808299,3.002
1117,car,0.944347,0.849867,2.15849
1109,car,0.966209,0.875545,3.2771
1112,car,0.9677,0.861342,3.25068
1121,car,0.919642,0.785452,2.17814
1113,car,0.96083,0.878311,3.29927
1133,car,0.835543,0.824685,0.00404756
1132,car,0.89929,0.768861,0.479293
1131,car,0.901714,0.780747,0.495208
1130,car,0.942745,0.879747,0.81528
1129,car,0.892846,0.814312,0.908868
1127,car,0.976412,0.902641,1.46066
1124,car,0.965313,0.929754,1.70734
1122,car,0.967178,0.893028,2.16309
1119,car,0.956915,0.876584,2.5034
1118,car,0.955848,0.839495,2.53023
1110,car,0.96826,0.907075,3.47919
1108,car,0.968991,0.882233,3.68832
1102,car,0.97096,0.891183,4.07486
1088,car,0.972244,0.927954,5.08452
1087,car,0.960773,0.815991,5.09561
1084,car,0.910773,0.780677,5.15788
1125,car,0.96066,0.893361,1.56824
1066,car,0.925231,0.699358,9.43624
1058,car,0.958977,0.789705,9.8407
1092,car,0.972365,0.871054,4.97589
1134,car,0.879035,0.746513,0.473321
1136,car,0.8376,0.611293,0.937073
1149,car,0.263643,0.230494,0.388479
1141,car,0.523271,0.363016,0.958961
1137,car,0.941186,0.810521,2.16264
1140,car,0.943951,0.798192,2.27472
1154,car,0.425357,0.362564,0.302637
10,car,0.774862,0.489703,1.34063
12,car,0.629304,0.336808,1.98202
17,car,0.437158,0.343656,0.0468702
12,car,0.222757,0.222757,0
11,car,0.927282,0.667207,3.37544
13,car,0.910283,0.712747,1.9933
15,car,0.779032,0.561504,1.84661
14,car,0.604792,0.323324,2.09049
0,car,0.26452,0.229839,3.79923
18,car,0.353643,0.266637,1.50984
1,car,0.41291,0.317768,4.29056
19,car,0.869109,0.542687,1.70832
20,car,0.751504,0.489954,1.67614
15,car,0.550929,0.360518,0.0822382
13,car,0.368207,0.271326,0.201263
14,car,0.254693,0.230371,0.0396252
7,car,0.430879,0.340115,5.06722
22,car,0.812913,0.552078,1.55775
19,car,0.442716,0.442716,0
24,car,0.663314,0.368957,0.984744
14,car,0.225899,0.225899,0
1,car,0.271601,0.228082,0.328015
25,car,0.811307,0.520446,1.72182
24,car,0.364717,0.364369,0.0400265
28,car,0.3602,0.299314,0.738988
23,car,0.316158,0.22844,2.95353
14,car,0.427932,0.330179,0.0903642
32,car,0.416195,0.353934,0.0406055
27,car,0.767698,0.559224,1.51728
23,car,0.2212,0.217869,0.0449292
16,car,0.834299,0.309049,6.96195
21,car,0.800729,0.525505,5.01185
14,car,0.282137,0.244463,0.0329634
26,car,0.600831,0.384671,3.20133
34,car,0.540491,0.398358,0.86307
33,car,0.871149,0.658736,1.31415
27,car,0.207034,0.207034,0
38,car,0.59396,0.468356,0.12189
24,car,0.535259,0.329112,1.51632
31,car,0.843843,0.518399,2.20462
6,car,0.921727,0.804368,10.0325
29,car,0.822766,0.405611,3.44502
33,car,0.214032,0.214032,0
35,car,0.59722,0.319931,1.877
41,car,0.825598,0.613327,0.820837
34,car,0.639763,0.579051,0.0817626
26,car,0.41364,0.261166,1.26857
44,car,0.336315,0.298701,0.122978
5,car,0.900644,0.689687,11.4249
39,car,0.693479,0.410481,2.00941
40,car,0.334974,0.242913,1.92832
36,car,0.85387,0.528055,2.74584
43,car,0.602993,0.35103,0.901283
28,car,0.414369,0.289483,2.5376
30,car,0.716,0.420905,4.79566
24,car,0.386222,0.313172,1.02227
14,car,0.329305,0.29018,1.02581
37,car,0.804777,0.478952,2.74695
42,car,0.252985,0.224312,1.88588
21,car,0.693799,0.372332,2.2627
28,car,0.420586,0.340922,0.124529
40,car,0.314534,0.314534,0
45,car,0.817219,0.552549,1.59982
9,car,0.772756,0.630414,13.1405
8,car,0.821668,0.326487,13.1823
39,car,0.31746,0.272735,0.258657
41,car,0.810385,0.684756,1.51714
47,car,0.831578,0.59549,1.39574
7,car,0.902774,0.480006,7.05169
34,car,0.754301,0.599179,1.5596
36,car,0.637682,0.400375,1.07678
26,car,0.649067,0.324867,0.86053
31,car,0.820121,0.532774,2.70496
46,car,0.884977,0.607688,2.74635
5,car,0.375231,0.315874,0.942439
52,car,0.580475,0.476941,0.327515
56,car,0.449776,0.449776,0
21,car,0.598304,0.414317,0.369063
50,car,0.85886,0.6398,1.26189
48,car,0.800489,0.460217,2.79978
53,car,0.849501,0.550192,1.19029
49,car,0.791206,0.497939,1.9222
1,car,0.695394,0.349369,8.4884
55,car,0.505243,0.273433,0.983033
52,car,0.208768,0.208768,0
57,car,0.456483,0.333719,0.58068
51,car,0.848152,0.528541,1.85112
21,car,0.24179,0.240418,0.0840073
4,car,0.874158,0.583323,16.036
7,car,0.800969,0.469389,0.818802
56,car,0.866694,0.623309,1.09489
40,car,0.244835,0.214465,2.66563
57,car,0.341368,0.273585,0.0852369
21,car,0.665325,0.476947,0.468041
31,car,0.382663,0.330277,2.58247
2,car,0.876129,0.560072,18.5589
54,car,0.902774,0.559064,4.22258
63,car,0.219134,0.219134,0
51,car,0.895973,0.680065,1.64584
40,car,0.232811,0.22017,0.378654
49,car,0.903168,0.595822,2.53051
31,car,0.205803,0.205803,0
5,car,0.74356,0.317503,4.02598
55,car,0.512008,0.291466,2.54352
73,car,0.529644,0.379676,0.329799
59,car,0.848152,0.636195,2.44559
63,car,0.572398,0.36198,0.697338
62,car,0.92471,0.497491,2.46103
65,car,0.903168,0.563741,2.30183
81,car,0.709845,0.458317,0.0823257
49,car,0.232811,0.220046,0.822285
80,car,0.900239,0.698222,0.163653
66,car,0.789961,0.554667,2.70734
70,car,0.838009,0.512177,2.25316
77,car,0.752065,0.482371,1.51664
4,car,0.660959,0.309497,4.18322
55,car,0.2212,0.2212,0
84,car,0.307767,0.278699,0.207219
68,car,0.878715,0.52934,2.62422
71,car,0.848924,0.432877,2.46158
56,car,0.484572,0.295273,3.4847
63,car,0.725382,0.443544,0.581886
67,car,0.735742,0.392759,3.15803
52,car,0.813142,0.356771,5.16391
62,car,0.314534,0.266327,0.288212
28,car,0.497349,0.310062,7.4248
58,car,0.875475,0.430913,4.92349
83,road_sign,0.513194,0.335976,0.862076
54,car,0.69316,0.46433,2.58321
21,car,0.702041,0.384351,3.60954
66,car,0.285806,0.285806,0
7,car,0.359161,0.270438,4.82955
61,car,0.824296,0.499238,4.3871
80,car,0.371361,0.29391,0.337851
65,car,0.565391,0.360999,0.285529
76,car,0.897367,0.574834,2.90888
82,car,0.778255,0.470974,1.55645
77,car,0.281225,0.281225,0
56,car,0.236049,0.223281,0.035677
86,car,0.683483,0.480545,1.18599
70,car,0.457603,0.311011,0.369504
28,car,0.638029,0.638029,0
49,car,0.503739,0.503739,0
4,car,0.284274,0.256539,0.0398523
73,car,0.323354,0.262511,2.50091
61,car,0.334305,0.334305,0
75,car,0.904737,0.656273,3.85109
60,car,0.249873,0.214553,5.9855
83,road_sign,0.294339,0.294339,0
3,car,0.922159,0.438352,24.4233
84,car,0.793433,0.391764,0.700856
74,car,0.933233,0.755825,4.42919
52,car,0.86211,0.569584,0.902737
1,car,0.903692,0.52814,8.1191
76,car,0.740104,0.495029,0.206987
80,car,0.872159,0.657813,0.537392
79,car,0.921727,0.6671,4.34903
69,car,0.916357,0.723207,5.53518
68,car,0.883594,0.380288,1.59263
21,car,0.798318,0.484126,0.289998
66,car,0.283357,0.254604,0.90643
78,car,0.929185,0.558769,5.03844
58,car,0.871318,0.470548,1.96963
70,car,0.323025,0.272783,0.897378
91,car,0.789212,0.508301,0.0833524
61,car,0.814508,0.667794,0.646402
85,car,0.943552,0.6812,3.73153
52,car,0.453873,0.453873,0
94,car,0.787455,0.427,0.246285
93,car,0.91739,0.717091,0.573743
3,car,0.892703,0.813753,0.590043
66,car,0.232274,0.232274,0
67,car,0.919974,0.654626,3.03497
72,car,0.889785,0.605498,6.84298
86,car,0.431248,0.320219,1.22992
87,car,0.85592,0.507058,4.3066
82,car,0.604073,0.35704,2.91254
89,car,0.901314,0.530074,2.09223
95,car,0.74126,0.496114,0.123414
92,car,0.78391,0.433194,1.76283
84,car,0.887853,0.519086,1.80366
73,car,0.58778,0.427372,2.5733
64,car,0.925231,0.595354,8.73325
67,car,0.217083,0.217083,0
80,car,0.26982,0.25527,1.05055
60,car,0.209514,0.202241,1.72231
21,car,0.752346,0.47878,1.80441
70,car,0.558728,0.369966,1.14728
90,car,0.867907,0.526026,2.74677
88,car,0.954821,0.660078,3.57611
87,car,0.697618,0.47135,0.0914375
72,car,0.78871,0.499286,0.413638
68,car,0.766623,0.580314,1.84458
1,car,0.914021,0.773707,2.62996
64,car,0.776694,0.755192,0.0421448
82,car,0.757905,0.525801,0.250681
91,car,0.86928,0.555596,2.21478
67,car,0.500356,0.388071,0.0413851
84,car,0.778514,0.474761,0.2456
90,car,0.333636,0.333636,0
58,car,0.498477,0.285756,2.97526
95,car,0.824078,0.636746,0.818959
87,car,0.270413,0.246195,0.0828978
